"DiscoveryFile","Pattern","RepositoryPath","LineNumber","Scope","Liveness","Usage","Match"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707195705_ProcessStrategyResultReceiptLineage.Designer.cs","618","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707195705_ProcessStrategyResultReceiptLineage.Designer.cs","621","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707195705_ProcessStrategyResultReceiptLineage.Designer.cs","625","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707134848_ProcessRuntimeAssignmentCapabilityScope.Designer.cs","618","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707134848_ProcessRuntimeAssignmentCapabilityScope.Designer.cs","621","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707134848_ProcessRuntimeAssignmentCapabilityScope.Designer.cs","625","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707110549_IncludeCognitiveMemoryModuleModel.Designer.cs","619","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707110549_IncludeCognitiveMemoryModuleModel.Designer.cs","622","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260707110549_IncludeCognitiveMemoryModuleModel.Designer.cs","626","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719235310_AddWorkflowDefinitionWriteHeads.Designer.cs","647","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719235310_AddWorkflowDefinitionWriteHeads.Designer.cs","650","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719235310_AddWorkflowDefinitionWriteHeads.Designer.cs","654","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719161437_AddPromptGalleryFavoritesAndPreferences.Designer.cs","648","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719161437_AddPromptGalleryFavoritesAndPreferences.Designer.cs","651","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719161437_AddPromptGalleryFavoritesAndPreferences.Designer.cs","655","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719133111_OptimizePromptGallerySearchAndWorkflowBindings.Designer.cs","648","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719133111_OptimizePromptGallerySearchAndWorkflowBindings.Designer.cs","651","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719133111_OptimizePromptGallerySearchAndWorkflowBindings.Designer.cs","655","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719120144_ConsolidatePromptGallery.Designer.cs","648","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719120144_ConsolidatePromptGallery.Designer.cs","651","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260719120144_ConsolidatePromptGallery.Designer.cs","655","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260716171034_AddWorkforceRateUnitAndCurrency.Designer.cs","647","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260716171034_AddWorkforceRateUnitAndCurrency.Designer.cs","650","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260716171034_AddWorkforceRateUnitAndCurrency.Designer.cs","654","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724144440_OptimizeCrmHrHighCardinalityQueries.Designer.cs","648","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724144440_OptimizeCrmHrHighCardinalityQueries.Designer.cs","651","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724144440_OptimizeCrmHrHighCardinalityQueries.Designer.cs","655","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724114400_ImproveCrmHrRecordSelectionAndRecognitionIntegrity.Designer.cs","647","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724114400_ImproveCrmHrRecordSelectionAndRecognitionIntegrity.Designer.cs","650","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724114400_ImproveCrmHrRecordSelectionAndRecognitionIntegrity.Designer.cs","654","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260723002019_OptimizeDashboardActivityIndexes.Designer.cs","647","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260723002019_OptimizeDashboardActivityIndexes.Designer.cs","650","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260723002019_OptimizeDashboardActivityIndexes.Designer.cs","654","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260725224031_AddProcessStrategyResultUserSafeSummary.Designer.cs","647","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260725224031_AddProcessStrategyResultUserSafeSummary.Designer.cs","650","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260725224031_AddProcessStrategyResultUserSafeSummary.Designer.cs","654","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724224501_AddProcessRunRecords.Designer.cs","648","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724224501_AddProcessRunRecords.Designer.cs","651","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260724224501_AddProcessRunRecords.Designer.cs","655","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260725233333_AddProcessBlockedRecoveryHistory.Designer.cs","647","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260725233333_AddProcessBlockedRecoveryHistory.Designer.cs","650","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260725233333_AddProcessBlockedRecoveryHistory.Designer.cs","654","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260726022532_AddWorkflowStableExternalIdentity.Designer.cs","648","production","live","implementation-reference","b.Property<int>(""ResumeAvailability"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260726022532_AddWorkflowStableExternalIdentity.Designer.cs","651","production","live","implementation-reference","b.Property<string>(""ResumeUnavailableReason"")"
"checkpointing.txt","Resume","src\Foundation\CanDoItAll.Migrations.PostgreSql\Migrations\20260726022532_AddWorkflowStableExternalIdentity.Designer.cs","655","production","live","implementation-reference","b.Property<DateTimeOffset?>(""ResumedAtUtc"")"
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessSupport.cs","94","production","live","implementation-reference","""Approval Pause And Resume"","
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessSupport.cs","95","production","live","implementation-reference","""Pause on a guarded mutation, persist approval state, then resume into a controlled follow-up action."","
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessSupport.cs","99","production","live","implementation-reference","[""approval"", ""checkpoint"", ""resume""],"
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessSupport.cs","124","production","live","implementation-reference","""Restart And Resume"","
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessSupport.cs","126","production","live","implementation-reference","""SC07 - Validate restart and resume by starting SC04, restarting the app, reopening the integrated shell, and approving the still-pending run."","
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessAgentRuntime.cs","448","production","live","implementation-reference","# SC04 Approval Pause And Resume"
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessAgentRuntime.Content.cs","130","production","live","implementation-reference","Resume the guarded mutation only after explicit approval."
"checkpointing.txt","Resume","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessAgentRuntime.Content.cs","137","production","live","implementation-reference","The scenario harness resumed after a persisted approval decision and created this artifact through the guarded path."
